,i,j,Lon,Lat,SL,UC,Code,Error
26463422,3423,2950,114.083333333333,-8.31666666666666,16.9868464010645,16.7488264010743,13,212
26463423,3424,2950,114.116666666667,-8.31666666666666,11.1557083767975,10.8457583767975,13,212
26463424,3425,2950,114.15,-8.31666666666666,6.3085303429399,5.9289603429399,13,212
26463425,3426,2950,114.183333333333,-8.31666666666666,2.81464956736239,2.3678495673652,13,212
26463426,3427,2950,114.216666666667,-8.31666666666666,0.384398024566792,-0.127221975433201,13,212
26463427,3428,2950,114.25,-8.31666666666666,-1.84668008181771,-2.4206700818177,13,212
26463428,3429,2950,114.283333333333,-8.31666666666666,-4.110330187196,-4.74423018719421,13,212
26463429,3430,2950,114.316666666667,-8.31666666666666,-5.9946429662525,-6.6859929662525,13,212
26463430,3431,2950,114.35,-8.31666666666666,-8.723527348754,-9.469887348749,13,212
26463431,3432,2950,114.383333333333,-8.31666666666666,-16.00329078529,-16.80223078529,13,212
26463432,3433,2950,114.416666666667,-8.31666666666666,-26.982778317883,-27.831918317883,13,212
26463433,3434,2950,114.45,-8.31666666666666,-27.379108037589,-28.509229888051,13,212
26463434,3435,2950,114.483333333333,-8.31666666666666,0.320689202664298,-1.7717819334554,13,212
26463435,3436,2950,114.516666666667,-8.31666666666666,48.0181108884003,44.495973346528,13,212
26463436,3437,2950,114.55,-8.31666666666666,91.1932399011176,86.4047433917021,13,212
26463437,3438,2950,114.583333333333,-8.31666666666666,122.031916229609,116.038157690677,13,212
26463438,3439,2950,114.616666666667,-8.31666666666666,143.366407187923,135.807710917199,13,212
26463439,3440,2950,114.65,-8.31666666666666,156.097186184436,146.720436346872,13,212
26463440,3441,2950,114.683333333333,-8.31666666666666,161.780201974682,150.979498371346,13,212
26463441,3442,2950,114.716666666667,-8.31666666666666,162.868410277164,151.342139886298,13,212
26463442,3443,2950,114.75,-8.31666666666666,161.378382411439,149.68872624898,13,212
26463443,3444,2950,114.783333333333,-8.31666666666666,157.639017675985,146.627140565577,888,-888
26463444,3445,2950,114.816666666667,-8.31666666666666,151.790950181096,142.215657111894,108,100
26474144,3345,2949,111.483333333333,-8.28333333333333,-155.052428268697,-155.35042236686,13,212
26474145,3346,2949,111.516666666667,-8.28333333333333,-161.496486941741,-161.690538880365,13,212
26474146,3347,2949,111.55,-8.28333333333333,-161.977133949866,-162.065450401652,13,212
26474147,3348,2949,111.583333333333,-8.28333333333333,-161.368581666402,-161.363596600883,13,212
26474148,3349,2949,111.616666666667,-8.28333333333333,-156.554904885562,-156.466532013603,13,212
26474149,3350,2949,111.65,-8.28333333333333,-141.267063654916,-141.085983654951,13,212
26474150,3351,2949,111.683333333333,-8.28333333333333,-122.469781162916,-122.183661162946,13,212
26474151,3352,2949,111.716666666667,-8.28333333333333,-103.146436721382,-102.755346721382,13,212
26474152,3353,2949,111.75,-8.28333333333333,-82.26986981823,-81.763030619798,13,212
26474153,3354,2949,111.783333333333,-8.28333333333333,-62.753812508772,-62.112790335728,13,212
26474154,3355,2949,111.816666666667,-8.28333333333333,-45.136589687338,-44.377329019059,13,212
26474155,3356,2949,111.85,-8.28333333333333,-29.21937595879,-28.365081938764,13,212
26474156,3357,2949,111.883333333333,-8.28333333333333,-15.2430692197533,-14.2904681625587,13,212
26474157,3358,2949,111.916666666667,-8.28333333333333,-6.5007810240004,-5.45039039067591,13,212
26474158,3359,2949,111.95,-8.28333333333333,-7.3707978875257,-6.2307986744084,13,212
26474159,3360,2949,111.983333333333,-8.28333333333333,-16.1009438257326,-14.8768012275916,13,212
26474160,3361,2949,112.016666666667,-8.28333333333333,-27.567088399458,-26.256575375195,13,212
26474161,3362,2949,112.05,-8.28333333333333,-41.38383878921,-40.005957781154,13,212
26474162,3363,2949,112.083333333333,-8.28333333333333,-58.234354922245,-56.825628783841,13,212
26474163,3364,2949,112.116666666667,-8.28333333333333,-74.891313518312,-73.450490920049,13,212
26474164,3365,2949,112.15,-8.28333333333333,-88.174902788798,-86.672657044342,13,212
26474165,3366,2949,112.183333333333,-8.28333333333333,-97.208022285466,-95.600014696755,13,212
26474166,3367,2949,112.216666666667,-8.28333333333333,-99.682483932001,-97.952988258868,13,212
26474167,3368,2949,112.25,-8.28333333333333,-91.82833525322,-90.005443219754,13,212
26474168,3369,2949,112.283333333333,-8.28333333333333,-75.375011073449,-73.470120113362,13,212
26474169,3370,2949,112.316666666667,-8.28333333333333,-59.258769314652,-57.282769314674,13,212
26474170,3371,2949,112.35,-8.28333333333333,-52.00813602121,-49.97577602121,13,212
26474171,3372,2949,112.383333333333,-8.28333333333333,-54.098763417412,-52.014663417412,13,212
26474172,3373,2949,112.416666666667,-8.28333333333333,-58.104266758161,-55.973156758155,13,212
26474173,3374,2949,112.45,-8.28333333333333,-58.479905260891,-56.306625260891,13,212
26474174,3375,2949,112.483333333333,-8.28333333333333,-56.657242268343,-54.446742268345,13,212
26474175,3376,2949,112.516666666667,-8.28333333333333,-55.520398070511,-53.27771807051,13,212
26474176,3377,2949,112.55,-8.28333333333333,-53.817745313688,-51.547985313688,13,212
26474177,3378,2949,112.583333333333,-8.28333333333333,-48.492072326042,-46.200382326054,13,212
26474178,3379,2949,112.616666666667,-8.28333333333333,-40.217529049517,-37.909109049531,13,212
26474179,3380,2949,112.65,-8.28333333333333,-31.869024975677,-29.549084975677,13,212
26474180,3381,2949,112.683333333333,-8.28333333333333,-20.301881251198,-17.975631251224,13,212
26474181,3382,2949,112.716666666667,-8.28333333333333,-4.469257309098,-2.14192730909799,13,212
26474182,3383,2949,112.75,-8.28333333333333,11.8406288541863,14.1638688541863,13,212
26474183,3384,2949,112.783333333333,-8.28333333333333,24.6371663961216,26.9511863961062,13,212
26474184,3385,2949,112.816666666667,-8.28333333333333,27.859782143709,30.159502143709,13,212
26474185,3386,2949,112.85,-8.28333333333333,18.8896073643699,21.1700173643699,13,212
26474186,3387,2949,112.883333333333,-8.28333333333333,1.396404967823,3.65259496786001,13,212
26474187,3388,2949,112.916666666667,-8.28333333333333,-17.919819540996,-15.692649540996,13,212
26474188,3389,2949,112.95,-8.28333333333333,-34.089299707372,-31.895849707372,13,212
26474189,3390,2949,112.983333333333,-8.28333333333333,-42.302446456499,-40.147276456499,13,212
26474190,3391,2949,113.016666666667,-8.28333333333333,-38.097861024264,-35.985391024264,13,212
26474191,3392,2949,113.05,-8.28333333333333,-21.593414179341,-19.527894179379,13,212
26474192,3393,2949,113.083333333333,-8.28333333333333,2.620853114602,4.63533311460201,13,212
26474193,3394,2949,113.116666666667,-8.28333333333333,28.1986152390688,30.1581552390688,13,212
26474194,3395,2949,113.15,-8.28333333333333,50.980613470365,52.8815034703278,13,212
26474195,3396,2949,113.183333333333,-8.28333333333333,72.5011148785296,74.3398248785296,13,212
26474196,3397,2949,113.216666666667,-8.28333333333333,93.7919440776448,95.5651740776448,13,212
26474197,3398,2949,113.25,-8.28333333333333,110.518876336382,112.223526336359,13,212
26474198,3399,2949,113.283333333333,-8.28333333333333,120.590685468876,122.223895468876,13,212
26474199,3400,2949,113.316666666667,-8.28333333333333,126.919680758315,128.478800758315,13,212
26474200,3401,2949,113.35,-8.28333333333333,129.830828197439,131.313468197439,13,212
26474201,3402,2949,113.383333333333,-8.28333333333333,125.753602607139,127.157572607139,13,212
26474202,3403,2949,113.416666666667,-8.28333333333333,114.44715253136,115.77052253136,13,212
26474203,3404,2949,113.45,-8.28333333333333,99.8606010384391,101.101691038467,13,212
26474204,3405,2949,113.483333333333,-8.28333333333333,83.9484328287449,85.1057928287449,13,212
26474205,3406,2949,113.516666666667,-8.28333333333333,69.8680270407443,70.9404270407656,13,212
26474206,3407,2949,113.55,-8.28333333333333,64.2295676735816,65.2160576735816,13,212
26474207,3408,2949,113.583333333333,-8.28333333333333,66.4409472761088,67.3407872761088,13,212
26474208,3409,2949,113.616666666667,-8.28333333333333,66.6991722210997,67.5118722211063,13,212
26474209,3410,2949,113.65,-8.28333333333333,57.314022212269,58.039302212269,13,212
26474210,3411,2949,113.683333333333,-8.28333333333333,38.229039553148,38.866869553148,13,212
26474211,3412,2949,113.716666666667,-8.28333333333333,15.2035979144672,15.7541379145086,13,212
26474212,3413,2949,113.75,-8.28333333333333,-4.640467593243,-4.176827593243,13,212
26474213,3414,2949,113.783333333333,-8.28333333333333,-17.792045430299,-17.414725430299,13,212
26474214,3415,2949,113.816666666667,-8.28333333333333,-26.819431458809,-26.527661458794,13,212
26474215,3416,2949,113.85,-8.28333333333333,-34.699244058125,-34.492044058125,13,212
26474216,3417,2949,113.883333333333,-8.28333333333333,-38.750194415726,-38.626424415725,13,212
26474217,3418,2949,113.916666666667,-8.28333333333333,-34.949767295324,-34.908127295341,13,212
26474218,3419,2949,113.95,-8.28333333333333,-23.428528711272,-23.467568711272,13,212
26474219,3420,2949,113.983333333333,-8.28333333333333,-8.88169607810799,-8.99981607813599,13,212
26474220,3421,2949,114.016666666667,-8.28333333333333,3.082491040181,2.88701104018099,13,212
26474221,3422,2949,114.05,-8.28333333333333,8.8454056422574,8.5744056422574,13,212
26474222,3423,2949,114.083333333333,-8.28333333333333,7.5161554105816,7.1715754105884,13,212
26474223,3424,2949,114.116666666667,-8.28333333333333,1.415006278012,0.998876278012006,13,212
26474224,3425,2949,114.15,-8.28333333333333,-5.724829471956,-6.210399471956,13,212
26474225,3426,2949,114.183333333333,-8.28333333333333,-10.7222367233,-11.275076723296,13,212
26474226,3427,2949,114.216666666667,-8.28333333333333,-12.221504016983,-12.839404016983,13,212
26474227,3428,2949,114.25,-8.28333333333333,-11.971750451038,-12.652470451038,13,212
26474228,3429,2949,114.283333333333,-8.28333333333333,-13.247687126067,-13.988937126064,13,212
26474229,3430,2949,114.316666666667,-8.28333333333333,-17.038783548918,-17.838293548918,13,212
26474230,3431,2949,114.35,-8.28333333333333,-23.513862744929,-24.369352744917,13,212
26474231,3432,2949,114.383333333333,-8.28333333333333,-34.892860923006,-35.802080923006,13,212
26474232,3433,2949,114.416666666667,-8.28333333333333,-49.609380140045,-50.570100140045,13,212
26474233,3434,2949,114.45,-8.28333333333333,-53.83084543722,-55.014572522007,13,212
26474234,3435,2949,114.483333333333,-8.28333333333333,-32.581870104137,-34.398780506655,13,212
26474235,3436,2949,114.516666666667,-8.28333333333333,8.90226164646541,6.1261261065915,13,212
26474236,3437,2949,114.55,-8.28333333333333,55.4662304089366,51.4759353728075,13,212
26474237,3438,2949,114.583333333333,-8.28333333333333,98.5073473939862,92.8761177242334,13,212
26474238,3439,2949,114.616666666667,-8.28333333333333,132.258265917254,124.494858338573,13,212
26474239,3440,2949,114.65,-8.28333333333333,153.672058486981,143.827064339587,13,212
26474240,3441,2949,114.683333333333,-8.28333333333333,164.285650112743,153.114173601456,13,212
26474241,3442,2949,114.716666666667,-8.28333333333333,167.848491294887,155.938789858657,13,212
26474242,3443,2949,114.75,-8.28333333333333,167.380166727934,155.051499002498,13,212
26474243,3444,2949,114.783333333333,-8.28333333333333,164.106476570081,151.960146036006,888,-888
26474244,3445,2949,114.816666666667,-8.28333333333333,158.580613803593,147.197498927069,888,-888
26484944,3345,2948,111.483333333333,-8.25,-133.940905019714,-134.71048501975,13,212
26484945,3346,2948,111.516666666667,-8.25,-105.143432657269,-105.813842657269,13,212
26484946,3347,2948,111.55,-8.25,-75.411789971942,-75.981529971942,13,212
26484947,3348,2948,111.583333333333,-8.25,-66.421664194859,-66.889454194848,13,212
26484948,3349,2948,111.616666666667,-8.25,-68.228110396143,-68.592910396143,13,212
26484949,3350,2948,111.65,-8.25,-60.882806859222,-61.143826859245,13,212
26484950,3351,2948,111.683333333333,-8.25,-51.026697754485,-51.183397754495,13,212
26484951,3352,2948,111.716666666667,-8.25,-44.905345603394,-44.957435603394,13,212
26484952,3353,2948,111.75,-8.25,-38.948700994953,-38.896150994963,13,212
26484953,3354,2948,111.783333333333,-8.25,-34.217304567839,-34.060364567839,13,212
26484954,3355,2948,111.816666666667,-8.25,-29.414119058225,-29.153289058225,13,212
26484955,3356,2948,111.85,-8.25,-21.944018615594,-21.580058615608,13,212
26484956,3357,2948,111.883333333333,-8.25,-13.4186862064,-12.9526262064,13,212
26484957,3358,2948,111.916666666667,-8.25,-7.94120682491359,-7.3743368249136,13,212
26484958,3359,2948,111.95,-8.25,-8.6121035986847,-7.9460035986761,13,212
26484959,3360,2948,111.983333333333,-8.25,-14.449862237738,-13.685435719211,13,212
26484960,3361,2948,112.016666666667,-8.25,-24.512955309065,-23.650844147829,13,212
26484961,3362,2948,112.05,-8.25,-38.261522084231,-37.307582832684,13,212
26484962,3363,2948,112.083333333333,-8.25,-51.913458837389,-50.876387793406,13,212
26484963,3364,2948,112.116666666667,-8.25,-61.722622218869,-60.604275363693,13,212
26484964,3365,2948,112.15,-8.25,-67.758856219956,-66.559073195306,13,212
26484965,3366,2948,112.183333333333,-8.25,-70.847859701928,-69.56530349214,13,212
26484966,3367,2948,112.216666666667,-8.25,-68.508641835973,-67.140048160904,13,212
26484967,3368,2948,112.25,-8.25,-56.937282981809,-55.489242981809,13,212
26484968,3369,2948,112.283333333333,-8.25,-36.651310084255,-35.132950084255,13,212
26484969,3370,2948,112.316666666667,-8.25,-15.982216195889,-14.397596195919,13,212
26484970,3371,2948,112.35,-8.25,-5.48994979555,-3.84328979555001,13,212
26484971,3372,2948,112.383333333333,-8.25,-5.77432786675099,-4.070007866751,13,212
26484972,3373,2948,112.416666666667,-8.25,-8.83716935292699,-7.079719352921,13,212
26484973,3374,2948,112.45,-8.25,-8.729569195374,-6.92363919537399,13,212
26484974,3375,2948,112.483333333333,-8.25,-5.97602787618401,-4.126377876188,13,212
26484975,3376,2948,112.516666666667,-8.25,-3.549333397995,-1.660843397997,13,212
26484976,3377,2948,112.55,-8.25,-1.46783483370501,0.454555166294995,13,212
26484977,3378,2948,112.583333333333,-8.25,3.186097730442,5.13735773043101,13,212
26484978,3379,2948,112.616666666667,-8.25,11.4935979967773,13.468677996761,13,212
26484979,3380,2948,112.65,-8.25,20.5732384750233,22.5670084750233,13,212
26484980,3381,2948,112.683333333333,-8.25,31.6548243141769,33.6621543141533,13,212
26484981,3382,2948,112.716666666667,-8.25,47.2050833342024,49.2208533342024,13,212
26484982,3383,2948,112.75,-8.25,63.7680322072574,65.7871122072574,13,212
26484983,3384,2948,112.783333333333,-8.25,74.8118515381483,76.8291415381379,13,212
26484984,3385,2948,112.816666666667,-8.25,73.1490326482845,75.1594826482845,13,212
26484985,3386,2948,112.85,-8.25,55.4613631447851,57.4599731447851,13,212
26484986,3387,2948,112.883333333333,-8.25,27.8808856585387,29.8627456585936,13,212
26484987,3388,2948,112.916666666667,-8.25,-0.695494538825002,1.26477546117501,13,212
26484988,3389,2948,112.95,-8.25,-29.224844565156,-27.290884565156,13,212
26484989,3390,2948,112.983333333333,-8.25,-53.338367667977,-51.435337667977,13,212
26484990,3391,2948,113.016666666667,-8.25,-60.603259330241,-58.735639330241,13,212
26484991,3392,2948,113.05,-8.25,-47.933945684864,-46.106065684902,13,212
26484992,3393,2948,113.083333333333,-8.25,-24.279426297419,-22.495476297419,13,212
26484993,3394,2948,113.116666666667,-8.25,0.525684397345003,2.26168439734499,13,212
26484994,3395,2948,113.15,-8.25,21.3322758451182,23.016505845086,13,212
26484995,3396,2948,113.183333333333,-8.25,38.2110964553119,39.8398964553119,13,212
26484996,3397,2948,113.216666666667,-8.25,53.6346229201591,55.2045429201591,13,212
26484997,3398,2948,113.25,-8.25,66.9168478819452,68.4246478819256,13,212
26484998,3399,2948,113.283333333333,-8.25,76.1328629745982,77.5754829745982,13,212
26484999,3400,2948,113.316666666667,-8.25,81.1986213193612,82.5732613193612,13,212
26485000,3401,2948,113.35,-8.25,81.3202850808164,82.6243450808218,13,212
26485001,3402,2948,113.383333333333,-8.25,78.1758252207751,79.4069352207751,13,212
26485002,3403,2948,113.416666666667,-8.25,74.5241462418671,75.6801762418671,13,212
26485003,3404,2948,113.45,-8.25,67.7740093044371,68.8530493044553,13,212
26485004,3405,2948,113.483333333333,-8.25,57.1617570296302,58.1621470296302,13,212
26485005,3406,2948,113.516666666667,-8.25,52.242256224138,53.1625462241352,13,212
26485006,3407,2948,113.55,-8.25,59.9114627469605,60.7504627469605,13,212
26485007,3408,2948,113.583333333333,-8.25,72.4360952158105,73.1928352158105,13,212
26485008,3409,2948,113.616666666667,-8.25,77.4693473329321,78.1430973329341,13,212
26485009,3410,2948,113.65,-8.25,70.7544096766678,71.3446496766678,13,212
26485010,3411,2948,113.683333333333,-8.25,55.401648907289,55.908088907289,13,212
26485011,3412,2948,113.716666666667,-8.25,37.7670345064121,38.1895945064421,13,212
26485012,3413,2948,113.75,-8.25,24.6346935888176,24.9735135888176,13,212
26485013,3414,2948,113.783333333333,-8.25,16.315850244124,16.571270244124,13,212
26485014,3415,2948,113.816666666667,-8.25,7.887416020807,8.059956020824,13,212
26485015,3416,2948,113.85,-8.25,-1.503740620331,-1.41337062033101,13,212
26485016,3417,2948,113.883333333333,-8.25,-12.901078081722,-12.891968081698,13,212
26485017,3418,2948,113.916666666667,-8.25,-27.34731795607,-27.418417956043,13,212
26485018,3419,2948,113.95,-8.25,-35.706066091267,-35.856156091267,13,212
26485019,3420,2948,113.983333333333,-8.25,-31.007315728596,-31.235055728617,13,212
26485020,3421,2948,114.016666666667,-8.25,-19.446973991176,-19.750863991176,13,212
26485021,3422,2948,114.05,-8.25,-11.729829846225,-12.108269846225,13,212
26485022,3423,2948,114.083333333333,-8.25,-13.818650809854,-14.269920809842,13,212
26485023,3424,2948,114.116666666667,-8.25,-22.699443843462,-23.221733843462,13,212
26485024,3425,2948,114.15,-8.25,-33.037598198685,-33.629018198685,13,212
26485025,3426,2948,114.183333333333,-8.25,-41.287046768755,-41.945646768746,13,212
26485026,3427,2948,114.216666666667,-8.25,-42.874736190561,-43.598496190561,13,212
26485027,3428,2948,114.25,-8.25,-37.98873898991,-38.77559898991,13,212
26485028,3429,2948,114.283333333333,-8.25,-33.834808745634,-34.682678745639,13,212
26485029,3430,2948,114.316666666667,-8.25,-35.663917749311,-36.570697749311,13,212
26485030,3431,2948,114.35,-8.25,-43.361393575105,-44.324983575089,13,212
26485031,3432,2948,114.383333333333,-8.25,-55.497816636822,-56.516116636822,13,212
26485032,3433,2948,114.416666666667,-8.25,-68.904020318708,-69.974960318708,13,212
26485033,3434,2948,114.45,-8.25,-73.965918669996,-75.184721350064,13,212
26485034,3435,2948,114.483333333333,-8.25,-60.710323973381,-62.277461436776,13,212
26485035,3436,2948,114.516666666667,-8.25,-26.960978072168,-29.215056375901,13,212
26485036,3437,2948,114.55,-8.25,23.1337117411561,19.6460644313574,13,212
26485037,3438,2948,114.583333333333,-8.25,76.9451091148917,71.6342232914091,13,212
26485038,3439,2948,114.616666666667,-8.25,121.150439464562,113.48042585279,13,212
26485039,3440,2948,114.65,-8.25,150.574581667393,140.720416061461,13,212
26485040,3441,2948,114.683333333333,-8.25,166.300835365724,155.04169024356,13,212
26485041,3442,2948,114.716666666667,-8.25,172.791620278585,160.458372644262,13,212
26485042,3443,2948,114.75,-8.25,173.693710912699,160.544092579275,13,212
26485043,3444,2948,114.783333333333,-8.25,171.032283186685,157.701593255502,13,212
26485044,3445,2948,114.816666666667,-8.25,165.717189199216,152.751914686656,13,212
26495744,3345,2947,111.483333333333,-8.21666666666667,-104.002218767862,-105.202738767942,13,212
26495745,3346,2947,111.516666666667,-8.21666666666667,-50.325554783346,-51.429534783346,13,212
26495746,3347,2947,111.55,-8.21666666666667,2.07730526339759,1.0717252633976,13,212
26495747,3348,2947,111.583333333333,-8.21666666666667,26.0355443155465,25.1299643155393,13,212
26495748,3349,2947,111.616666666667,-8.21666666666667,26.5425756062715,25.7384056062715,13,212
26495749,3350,2947,111.65,-8.21666666666667,21.9282365902119,21.2266065902231,13,212
26495750,3351,2947,111.683333333333,-8.21666666666667,13.9424899448724,13.344309944894,13,212
26495751,3352,2947,111.716666666667,-8.21666666666667,4.6495723527472,4.1554923527472,13,212
26495752,3353,2947,111.75,-8.21666666666667,-2.8457627770963,-3.23537277708139,13,212
26495753,3354,2947,111.783333333333,-8.21666666666667,-10.787154107951,-11.072164107951,13,212
26495754,3355,2947,111.816666666667,-8.21666666666667,-17.201269918492,-17.381819918492,13,212
26495755,3356,2947,111.85,-8.21666666666667,-18.693698734998,-18.770198734999,13,212
26495756,3357,2947,111.883333333333,-8.21666666666667,-16.396147043962,-16.369257043962,13,212
26495757,3358,2947,111.916666666667,-8.21666666666667,-14.156465366504,-14.027145366504,13,212
26495758,3359,2947,111.95,-8.21666666666667,-13.1758157538,-12.9452657538,13,212
26495759,3360,2947,111.983333333333,-8.21666666666667,-14.627404235341,-14.297084235341,13,212
26495760,3361,2947,112.016666666667,-8.21666666666667,-22.341195834868,-21.912845834868,13,212
26495761,3362,2947,112.05,-8.21666666666667,-32.418050931858,-31.893670931841,13,212
26495762,3363,2947,112.083333333333,-8.21666666666667,-36.522754208209,-35.904584208209,13,212
26495763,3364,2947,112.116666666667,-8.21666666666667,-33.87664248985,-33.167162489858,13,212
26495764,3365,2947,112.15,-8.21666666666667,-28.907179400369,-28.109129400376,13,212
26495765,3366,2947,112.183333333333,-8.21666666666667,-24.428649326285,-23.544989326285,13,212
26495766,3367,2947,112.216666666667,-8.21666666666667,-18.239625580384,-17.273545580398,13,212
26495767,3368,2947,112.25,-8.21666666666667,-6.43275735554499,-5.38766735554499,13,212
26495768,3369,2947,112.283333333333,-8.21666666666667,10.8679329279493,11.9884429279493,13,212
26495769,3370,2947,112.316666666667,-8.21666666666667,27.9868632164876,29.1789832164617,13,212
26495770,3371,2947,112.35,-8.21666666666667,36.1822666456533,37.4420166456533,13,212
26495771,3372,2947,112.383333333333,-8.21666666666667,36.1698332274523,37.4930632274523,13,212
26495772,3373,2947,112.416666666667,-8.21666666666667,35.6801379215986,37.0625379215988,13,212
26495773,3374,2947,112.45,-8.21666666666667,36.6769220263658,38.1140320263658,13,212
26495774,3375,2947,112.483333333333,-8.21666666666667,37.136299525941,38.6235495259431,13,212
26495775,3376,2947,112.516666666667,-8.21666666666667,35.6004624756983,37.1331524757041,13,212
26495776,3377,2947,112.55,-8.21666666666667,30.7279530283904,32.3012930283904,13,212
26495777,3378,2947,112.583333333333,-8.21666666666667,24.4917973637053,26.1009073637161,13,212
26495778,3379,2947,112.616666666667,-8.21666666666667,23.3809227050848,25.0208627050804,13,212
26495779,3380,2947,112.65,-8.21666666666667,30.2621455929764,31.9279055929764,13,212
26495780,3381,2947,112.683333333333,-8.21666666666667,44.4541457396535,46.1406957396225,13,212
26495781,3382,2947,112.716666666667,-8.21666666666667,64.0725584235608,65.7748584235608,13,212
26495782,3383,2947,112.75,-8.21666666666667,82.897890806377,84.610850806377,13,212
26495783,3384,2947,112.783333333333,-8.21666666666667,93.2423124797823,94.960902479775,13,212
26495784,3385,2947,112.816666666667,-8.21666666666667,89.5715048771918,91.2906848771918,13,212
26495785,3386,2947,112.85,-8.21666666666667,69.284722036434,70.999522036434,13,212
26495786,3387,2947,112.883333333333,-8.21666666666667,40.9120990845502,42.6175890846025,13,212
26495787,3388,2947,112.916666666667,-8.21666666666667,15.767418433259,17.458758433259,13,212
26495788,3389,2947,112.95,-8.21666666666667,-10.265778687497,-8.59334868749698,13,212
26495789,3390,2947,112.983333333333,-8.21666666666667,-37.670755159011,-36.021905159011,13,212
26495790,3391,2947,113.016666666667,-8.21666666666667,-51.176858640881,-49.556118640881,13,212
26495791,3392,2947,113.05,-8.21666666666667,-45.732155088028,-44.143945088051,13,212
26495792,3393,2947,113.083333333333,-8.21666666666667,-31.131648396641,-29.580238396641,13,212
26495793,3394,2947,113.116666666667,-8.21666666666667,-16.496017445065,-14.985517445065,13,212
26495794,3395,2947,113.15,-8.21666666666667,-5.2963493016,-3.830729301616,13,212
26495795,3396,2947,113.183333333333,-8.21666666666667,2.157685526666,3.57465552666601,13,212
26495796,3397,2947,113.216666666667,-8.21666666666667,8.17161591454,9.53634591454001,13,212
26495797,3398,2947,113.25,-8.21666666666667,16.329394635481,17.638474635464,13,212
26495798,3399,2947,113.283333333333,-8.21666666666667,25.5310934388508,26.7813334388508,13,212
26495799,3400,2947,113.316666666667,-8.21666666666667,32.0130178134344,33.2014278134344,13,212
26495800,3401,2947,113.35,-8.21666666666667,34.5026201334473,35.6264101334467,13,212
26495801,3402,2947,113.383333333333,-8.21666666666667,37.6247612755379,38.6813712755379,13,212
26495802,3403,2947,113.416666666667,-8.21666666666667,43.4330830922531,44.4201830922531,13,212
26495803,3404,2947,113.45,-8.21666666666667,43.8965048120595,44.8119748120687,13,212
26495804,3405,2947,113.483333333333,-8.21666666666667,38.6287549479747,39.4707249479747,13,212
26495805,3406,2947,113.516666666667,-8.21666666666667,41.369783989901,42.1365839898809,13,212
26495806,3407,2947,113.55,-8.21666666666667,56.4842432185254,57.1744632185254,13,212
26495807,3408,2947,113.583333333333,-8.21666666666667,72.2844790831946,72.8968990831946,13,212
26495808,3409,2947,113.616666666667,-8.21666666666667,78.1192090179098,78.6528690179107,13,212
26495809,3410,2947,113.65,-8.21666666666667,72.5282874387414,72.9824274387414,13,212
26495810,3411,2947,113.683333333333,-8.21666666666667,60.6828510829437,61.0569410829437,13,212
26495811,3412,2947,113.716666666667,-8.21666666666667,49.8942158343203,50.1879458343349,13,212
26495812,3413,2947,113.75,-8.21666666666667,44.6979095418116,44.9111495418116,13,212
26495813,3414,2947,113.783333333333,-8.21666666666667,40.7010179992308,40.8338679992308,13,212
26495814,3415,2947,113.816666666667,-8.21666666666667,31.9552850638481,32.0080350638681,13,212
26495815,3416,2947,113.85,-8.21666666666667,20.796112508092,20.769222508092,13,212
26495816,3417,2947,113.883333333333,-8.21666666666667,4.774453998851,4.668583998888,13,212
26495817,3418,2947,113.916666666667,-8.21666666666667,-21.688247318997,-21.872297318941,13,212
26495818,3419,2947,113.95,-8.21666666666667,-45.471937355132,-45.733197355132,13,212
26495819,3420,2947,113.983333333333,-8.21666666666667,-48.87904377072,-49.216383770738,13,212
26495820,3421,2947,114.016666666667,-8.21666666666667,-38.935302705456,-39.347462705456,13,212
26495821,3422,2947,114.05,-8.21666666666667,-37.172552363664,-37.658152363664,13,212
26495822,3423,2947,114.083333333333,-8.21666666666667,-48.790345873773,-49.347905873746,13,212
26495823,3424,2947,114.116666666667,-8.21666666666667,-60.488363320167,-61.116283320167,13,212
26495824,3425,2947,114.15,-8.21666666666667,-66.830233449895,-67.526833449895,13,212
26495825,3426,2947,114.183333333333,-8.21666666666667,-72.103482239182,-72.867022239174,13,212
26495826,3427,2947,114.216666666667,-8.21666666666667,-72.796205612909,-73.624855612909,13,212
26495827,3428,2947,114.25,-8.21666666666667,-66.214264570147,-67.106144570147,13,212
26495828,3429,2947,114.283333333333,-8.21666666666667,-58.871352328764,-59.824582328776,13,212
26495829,3430,2947,114.316666666667,-8.21666666666667,-57.207393129005,-58.220043129005,13,212
26495830,3431,2947,114.35,-8.21666666666667,-62.164664215234,-63.234794215222,13,212
26495831,3432,2947,114.383333333333,-8.21666666666667,-70.634383972784,-71.760053972784,13,212
26495832,3433,2947,114.416666666667,-8.21666666666667,-78.526095618239,-79.705385618239,13,212
26495833,3434,2947,114.45,-8.21666666666667,-81.643674731307,-82.893545982684,13,212
26495834,3435,2947,114.483333333333,-8.21666666666667,-73.247567808504,-74.694711904293,13,212
26495835,3436,2947,114.516666666667,-8.21666666666667,-44.256255576377,-46.354989128184,13,212
26495836,3437,2947,114.55,-8.21666666666667,4.95334310714601,1.65840855153151,13,212
26495837,3438,2947,114.583333333333,-8.21666666666667,61.1820833357425,56.1903125439045,13,212
26495838,3439,2947,114.616666666667,-8.21666666666667,111.022769689382,103.665014891892,13,212
